label_rank_qid,label_rank_name,label_qid,label_name,assigned_node_count,assigned_leaf_node_count,strict_descendant_count,leaf_descendant_count,is_leaf_label
Q35409,family,Q12214029,Rheidae,37,27,37,27,0
Q35409,family,Q11846678,pelicans,36,33,36,33,0
Q35409,family,Q2071911,Bernieridae,34,23,34,23,0
Q35409,family,Q518502,Pachycephalidae,34,26,34,26,0
Q35409,family,Q11840725,Aegothelidae,33,24,33,24,0
Q35409,family,Q27042,Recurvirostridae,31,24,31,24,0
Q35409,family,Q840128,gnateaters,31,25,31,25,0
Q35409,family,Q143473,Pelagornithidae,30,17,30,17,0
Q35409,family,Q145854,Burhinidae,30,24,30,24,0
Q35409,family,Q212929,Jacanidae,30,19,30,19,0
Q35409,family,Q2389650,Sarothruridae,30,22,30,22,0
Q35409,family,Q614518,Australasian treecreeper,29,22,29,22,0
Q35409,family,Q1027867,Antpitta,28,22,28,22,0
Q35409,family,Q1569770,Struthionidae,28,26,28,26,0
Q35409,family,Q857644,Calyptomenidae,28,22,28,22,0
Q35409,family,Q19370,Anhingidae,27,20,27,20,0
Q35409,family,Q3901583,Phoenicopteridae,27,22,27,22,0
Q35409,family,Q1073271,Stenostiridae,25,16,25,16,0
Q35409,family,Q3034620,Psophodidae,25,20,25,20,0
Q35409,family,Q15715881,Nyctibiidae,24,18,24,18,0
Q35409,family,Q15631713,Frigatebirds,23,19,23,19,0
Q35409,family,Q205323,Stercorariidae,23,18,23,18,0
Q35409,family,Q15013811,Iora,22,18,22,18,0
Q35409,family,Q17189371,Phaethontidae,22,17,22,17,0
Q35409,family,Q537702,Acanthisittidae,22,14,22,14,0
Q35409,family,Q10807627,Pnoepygidae,20,17,20,17,0
Q35409,family,Q15865426,Dinornithidae,20,15,20,15,0
Q35409,family,Q13220216,Sittella,19,15,19,15,0
Q35409,family,Q18325201,Pelecanoididae,19,16,19,16,0
Q35409,family,Q935513,Silky-flycatcher,19,12,19,12,0
Q35409,family,Q180423,Irenidae,18,15,18,15,0
Q35409,family,Q2592757,Erythrocercidae,18,14,18,14,0
Q35409,family,Q748145,seedsnipe,18,13,18,13,0
Q35409,family,Q12211695,Dromaiidae,17,14,17,14,0
Q35409,family,Q20977,Upupidae,17,15,17,15,0
Q35409,family,Q253499,Psophiidae,17,13,17,13,0
Q35409,family,Q31836,Hemiprocnidae,17,13,17,13,0
Q35409,family,Q3621064,Apterygidae,17,14,17,14,0
Q35409,family,Q672414,Woodcreeper,17,11,17,11,0
Q35409,family,Q782352,Australo-Papuan babbler,16,11,16,11,0
Q35409,family,Q18358098,Oreoicidae,15,9,15,9,0
Q35409,family,Q19169,Lithornithidae,15,10,15,10,0
Q35409,family,Q27043723,Hyliidae,15,11,15,11,0
Q35409,family,Q1062795,Crescentchest,14,10,14,10,0
Q35409,family,Q1089786,Cinclosomatidae,14,10,14,10,0
Q35409,family,Q13108171,Aramidae,14,9,14,9,0
Q35409,family,Q18564869,Machaerirhynchidae,14,11,14,11,0
Q35409,family,Q135217,Teratornithidae,13,8,13,8,0
Q35409,family,Q571013,Cnemophilidae,13,8,13,8,0
Q35409,family,Q855948,Dromornithidae,13,8,13,8,0
Q35409,family,Q1217143,Nestoridae,12,9,12,9,0
Q35409,family,Q145724,Plotopteridae,12,7,12,7,0
Q35409,family,Q15727501,Todidae,12,11,12,11,0
Q35409,family,Q214508,elephant bird or aepyornithiformes,12,9,12,9,0
Q35409,family,Q62018031,Modulatricidae,12,7,12,7,0
Q35409,family,Q661898,Heliornithidae,12,8,12,8,0
Q35409,family,Q579399,Australian mudnester,11,7,11,7,0
Q35409,family,Q11897625,Bombycillidae,10,7,10,7,0
Q35409,family,Q28240,Pandionidae,10,7,10,7,0
Q35409,family,Q539783,Ground roller,10,6,10,6,0
Q35409,family,Q754030,Cariamidae,10,6,10,6,0
Q35409,family,Q782767,Orthonychidae,10,7,10,7,0
Q35409,family,Q942816,Opisthocomidae,10,5,10,5,0
Q35409,family,Q13170975,Menuridae,9,7,9,7,0
Q35409,family,Q835712,Callaeidae,9,5,9,5,0
Q35409,family,Q2087629,Archaeopterygidae,8,5,8,5,0
Q35409,family,Q3855343,Messelornithidae,8,4,8,4,0
Q35409,family,Q494623,Rostratulidae,8,5,8,5,0
Q35409,family,Q551092,Raphidae,8,5,8,5,0
Q35409,family,Q10746998,Chionididae,7,5,7,5,0
Q35409,family,Q10804859,Peucedramidae,7,5,7,5,0
Q35409,family,Q12809511,Atrichornithidae,7,5,7,5,0
Q35409,family,Q13971067,Buphagidae,7,4,7,4,0
Q35409,family,Q2046834,Palaelodidae,7,5,7,5,0
Q35409,family,Q21219714,Apatornithidae,7,4,7,4,0
Q35409,family,Q217484,Anhimidae,7,4,7,4,0
Q35409,family,Q21844785,Phaenicophilidae,7,5,7,5,0
Q35409,family,Q21980635,Mitrospingidae,7,4,7,4,0
Q35409,family,Q23091970,Sandcoleidae,7,4,7,4,0
Q35409,family,Q520316,painted berrypecker,7,4,7,4,0
Q35409,family,Q10826828,Tichodromidae,6,3,6,3,0
Q35409,family,Q13170248,Leptosomidae,6,4,6,4,0
Q35409,family,Q14626808,Donacobiidae,6,4,6,4,0
Q35409,family,Q18552568,Gastornithidae,6,4,6,4,0
Q35409,family,Q20728330,Primobucconidae,6,3,6,3,0
Q35409,family,Q2252347,Scopidae,6,4,6,4,0
Q35409,family,Q2262654,Presbyornithidae,6,4,6,4,0
Q35409,family,Q2346527,Sagittariidae,6,3,6,3,0
Q35409,family,Q49565698,Calyptophilidae,6,4,6,4,0
Q35409,family,Q756777,Philepittidae,6,4,6,4,0
Q35409,family,Q788544,Strigopidae,6,4,6,4,0
Q35409,family,Q10770216,Hylocitreidae,5,3,5,3,0
Q35409,family,Q10803909,Panuridae,5,3,5,3,0
Q35409,family,Q1409287,Steatornithidae,5,3,5,3,0
Q35409,family,Q16777485,Semnornithidae,5,3,5,3,0
Q35409,family,Q18533911,Rhagologidae,5,3,5,3,0
Q35409,family,Q21291078,Cimolopterygidae,5,3,5,3,0
Q35409,family,Q21292506,Bathornithidae,5,4,5,4,0
Q35409,family,Q21352712,Quercymegapodiidae,5,3,5,3,0
Q35409,family,Q2406169,Nicatoridae,5,3,5,3,0
Q35409,family,Q2554545,Ichthyornithidae,5,4,5,4,0
Q35409,family,Q2676050,Eurypygidae,5,3,5,3,0
Q35409,family,Q659657,Mesitornithidae,5,3,5,3,0
Q35409,family,Q13107952,Balaenicipitidae,4,2,4,2,0
Q35409,family,Q15041968,Bucorvidae,4,3,4,3,0
Q35409,family,Q15104624,Mohouidae,4,3,4,3,0
Q35409,family,Q1835559,Anseranatidae,4,2,4,2,0
Q35409,family,Q18604631,Gallinuloididae,4,3,4,3,0
Q35409,family,Q18608894,Prophaethontidae,4,2,4,2,0
Q35409,family,Q18640249,Aptornithidae,4,3,4,3,0
Q35409,family,Q20072250,Halcyornithidae,4,2,4,2,0
Q35409,family,Q20072359,Paraortygidae,4,2,4,2,0
Q35409,family,Q20097931,Fluvioviridavidae,4,2,4,2,0
Q35409,family,Q20717861,Laornithidae,4,2,4,2,0
Q35409,family,Q21293477,Ambiortidae,4,2,4,2,0
Q35409,family,Q25402068,Pipromorphidae,4,3,4,3,0
Q35409,family,Q2558536,Messelasturidae,4,2,4,2,0
Q35409,family,Q3726691,Eogruidae,4,3,4,3,0
Q35409,family,Q4281393,Notiomystidae,4,2,4,2,0
Q35409,family,Q613589,Chaetopidae,4,3,4,3,0
Q35409,family,Q7090423,Omnivoropterygidae,4,2,4,2,0
Q35409,family,Q10360426,Rhynchocyclidae,3,3,3,3,0
Q35409,family,Q14817284,Pluvianidae,3,2,3,2,0
Q35409,family,Q18718824,Megalapterygidae,3,2,3,2,0
Q35409,family,Q21291059,Torotigidae,3,2,3,2,0
Q35409,family,Q21291594,Remiornithidae,3,2,3,2,0
Q35409,family,Q2639899,Rhynochetidae,3,2,3,2,0
Q35409,family,Q3056163,Ergilornithidae,3,2,3,2,0
Q35409,family,Q784248,Picathartidae,3,2,3,2,0
Q35409,family,Q1041780,Calcariidae,2,1,2,1,0
Q35409,family,Q10756906,Dromadidae,2,1,2,1,0
Q35409,family,Q10757012,Dulidae,2,1,2,1,0
Q35409,family,Q10772608,Ibidorhynchidae,2,1,2,1,0
Q35409,family,Q1315449,Dasyornithidae,2,1,2,1,0
Q35409,family,Q13629359,Ameghinornithidae,2,2,2,2,0
Q35409,family,Q14817069,Pedionomidae,2,1,2,1,0
Q35409,family,Q15819879,Idiornithidae,2,1,2,1,0
Q35409,family,Q15883185,Urocynchramidae,2,1,2,1,0
Q35409,family,Q16110577,Agnopteridae,2,1,2,1,0
Q35409,family,Q16715481,Eocoraciidae,2,1,2,1,0
Q35409,family,Q16915081,Haematopidae,2,1,2,1,0
Q35409,family,Q17013716,Aegialornithidae,2,2,2,2,0
Q35409,family,Q18059355,Elachuridae,2,1,2,1,0
Q35409,family,Q18609049,Songziidae,2,1,2,1,0
Q35409,family,Q18609785,Horusornithidae,2,1,2,1,0
Q35409,family,Q19756217,Palaeospizidae,2,1,2,1,0
Q35409,family,Q19789329,Sylviornithidae,2,1,2,1,0
Q35409,family,Q19885881,Melampittidae,2,1,2,1,0
Q35409,family,Q19888304,Foratidae,2,1,2,1,0
Q35409,family,Q20072243,Graculavidae,2,1,2,1,0
Q35409,family,Q20072283,Jungornithidae,2,2,2,2,0
Q35409,family,Q20072439,Sylphornithidae,2,1,2,1,0
Q35409,family,Q20072492,Zygodactylidae,2,2,2,2,0
Q35409,family,Q20160863,Cladornithidae,2,1,2,1,0
Q35409,family,Q20162064,Gracilitarsidae,2,1,2,1,0
Q35409,family,Q20162776,Paranyrocidae,2,1,2,1,0
Q35409,family,Q20162850,Parvicuculidae,2,1,2,1,0
Q35409,family,Q2085312,Pluvianellidae,2,1,2,1,0
Q35409,family,Q20962740,Quercypsittidae,2,1,2,1,0
Q35409,family,Q20991430,Jeholornithidae,2,1,2,1,0
Q35409,family,Q21292359,Eremopezidae,2,1,2,1,0
Q35409,family,Q21292513,Praeornithidae,2,1,2,1,0
Q35409,family,Q21293520,Tytthostonygidae,2,1,2,1,0
Q35409,family,Q21293812,Picavidae,2,1,2,1,0
Q35409,family,Q21351934,Yandangithidae,2,1,2,1,0
Q35409,family,Q21400383,Qianshanornithidae,2,1,2,1,0
Q35409,family,Q21447698,Emeidae,2,2,2,2,0
Q35409,family,Q21588010,Protostrigidae,2,2,2,2,0
Q35409,family,Q21996167,Palaeotididae,2,1,2,1,0
Q35409,family,Q25448670,Sapayoidae,2,1,2,1,0
Q35409,family,Q2611256,Hypocoliidae,2,1,2,1,0
Q35409,family,Q281735,Grallinidae,2,1,2,1,0
Q35409,family,Q33134210,Vulturidae,2,1,2,1,0
Q35409,family,Q33136220,Protoplotidae,2,1,2,1,0
Q35409,family,Q3722021,Eleutherornithidae,2,1,2,1,0
Q35409,family,Q3760888,Geranoididae,2,1,2,1,0
Q35409,family,Q4785531,Archaeotrogonidae,2,1,2,1,0
Q35409,family,Q1290299,Sophiornithidae,1,1,1,1,0
Q35409,family,Q16963836,Messelirrisoridae,1,1,1,1,0
Q35409,family,Q18707631,Salmilidae,1,1,1,1,0
Q35409,family,Q21230913,Psittrichasidae,1,1,1,1,0
Q35409,family,Q21291211,Palaeoglucidae,1,1,1,1,0
Q35409,family,Q21291219,Parvigruidae,1,1,1,1,0
Q35409,family,Q23875376,Psittacopedidae,1,1,1,1,0
Q35409,family,Q24071809,Orthocnemidae,1,1,1,1,0
Q35409,family,Q33135777,Geranopteridae,1,1,1,1,0
Q35409,family,Q33136503,Ogygoptyngidae,1,1,1,1,0
Q35409,family,Q33136867,Pachycorioolithidae,1,1,1,1,0
Q35409,family,Q33137595,Phasanidae,1,1,1,1,0
Q35409,family,Q5279248,Diomedeoididae,1,1,1,1,0
Q35409,family,Q65698814,Palaeoscinidae,1,1,1,1,0
Q35409,family,Q7256093,Psittrichasiidae,1,1,1,1,0
Q35409,family,Q875769,Sternidae,1,1,1,1,0
Q35409,family,Q10621783,Falcunculidae,0,0,0,0,1
Q35409,family,Q1066287,Rhabdornithidae,0,0,0,0,1
Q35409,family,Q107207954,Psilopteridae,0,0,0,0,1
Q35409,family,Q107315577,Mullerornithidae,0,0,0,0,1
Q35409,family,Q11110570,Dendrocygnidae,0,0,0,0,1
Q35409,family,Q11762243,Scleruridae,0,0,0,0,1
Q35409,family,Q11777078,Meleagrididae,0,0,0,0,1
Q35409,family,Q13167346,Drepanididae,0,0,0,0,1
Q35409,family,Q134010,Mohoidae,0,0,0,0,1
Q35409,family,Q17190971,Rynchopidae,0,0,0,0,1
Q35409,family,Q17487730,Phytotomidae,0,0,0,0,1
Q35409,family,Q19827196,Eulacestomidae,0,0,0,0,1
Q35409,family,Q19850881,Ifritidae,0,0,0,0,1
Q35409,family,Q21006533,Platyrinchidae,0,0,0,0,1
Q35409,family,Q21296168,Oceanitidae,0,0,0,0,1
Q35409,family,Q21351946,Liaoxiornithidae,0,0,0,0,1
Q35409,family,Q21351978,Gansuidae,0,0,0,0,1
Q35409,family,Q21351988,Palaeocursornithidae,0,0,0,0,1
Q35409,family,Q21351993,Opistodactylidae,0,0,0,0,1
Q35409,family,Q21445933,Oxyruncidae,0,0,0,0,1
Q35409,family,Q21446541,Icteriidae,0,0,0,0,1
Q35409,family,Q21447915,Turnagridae,0,0,0,0,1
Q35409,family,Q21647019,Onychorhynchidae,0,0,0,0,1
Q35409,family,Q22104217,Pipritidae,0,0,0,0,1
Q35409,family,Q22107475,Heterostrigidae,0,0,0,0,1
Q35409,family,Q23038442,Tachurisidae,0,0,0,0,1
Q35409,family,Q2474612,Ephthianuridae,0,0,0,0,1
Q35409,family,Q25405991,Zeledoniidae,0,0,0,0,1
Q35409,family,Q2565091,Tephrodornithidae,0,0,0,0,1
Q35409,family,Q2638686,Pityriaseidae,0,0,0,0,1
Q35409,family,Q27074203,Ptiliogonatidae,0,0,0,0,1
Q35409,family,Q2784829,Coccyzidae,0,0,0,0,1
Q35409,family,Q28189363,Eulacestomatidae,0,0,0,0,1
Q35409,family,Q2983543,Colluricinclidae,0,0,0,0,1
Q35409,family,Q3289985,Arcanatoridae,0,0,0,0,1
Q35409,family,Q33134922,Koreanornipodidae,0,0,0,0,1
Q35409,family,Q33135146,Avipedidae,0,0,0,0,1
Q35409,family,Q33135190,Primoscenidae,0,0,0,0,1
Q35409,family,Q33135326,Pseudasturidae,0,0,0,0,1
Q35409,family,Q33135570,Turnipacidae,0,0,0,0,1
Q35409,family,Q33135735,Anomalopterygidae,0,0,0,0,1
Q35409,family,Q33135928,Ibididae,0,0,0,0,1
Q35409,family,Q33136232,Songzidae,0,0,0,0,1
Q35409,family,Q33136420,Ignotornidae,0,0,0,0,1
Q35409,family,Q33136432,Rhegminornithidae,0,0,0,0,1
Q35409,family,Q33136591,Dakotornithidae,0,0,0,0,1
Q35409,family,Q33136654,Shandongornipodidae,0,0,0,0,1
Q35409,family,Q33136760,Tytthostonychidae,0,0,0,0,1
Q35409,family,Q33137136,Jindongornipodidae,0,0,0,0,1
Q35409,family,Q33137257,Loriinidae,0,0,0,0,1
Q35409,family,Q33137416,Platycercidae,0,0,0,0,1
Q35409,family,Q33137756,Odontiphorinidae,0,0,0,0,1
Q35409,family,Q33137923,Telmatornithidae,0,0,0,0,1
Q35409,family,Q33137965,Eocypselidae,0,0,0,0,1
Q35409,family,Q33138075,Lonchodytidae,0,0,0,0,1
Q35409,family,Q33138103,Colymbidae,0,0,0,0,1
Q35409,family,Q33138106,Chaoyangornithidae,0,0,0,0,1
Q35409,family,Q33138286,Atelornithidae,0,0,0,0,1
Q35409,family,Q3508186,Syndactyles,0,0,0,0,1
Q35409,family,Q35083078,Motmotidae,0,0,0,0,1
Q35409,family,Q35146568,Cochleariidae,0,0,0,0,1
Q35409,family,Q38584277,Rhodinocichlidae,0,0,0,0,1
Q35409,family,Q3884182,Opisthodactylidae,0,0,0,0,1
Q35409,family,Q47672610,Cerylidae,0,0,0,0,1
Q35409,family,Q47679131,Dacelonidae,0,0,0,0,1
Q35409,family,Q47739073,Podicipitidae,0,0,0,0,1
Q35409,family,Q47740600,Saxicolidae,0,0,0,0,1
Q35409,family,Q47741772,Tichodromadidae,0,0,0,0,1
Q35409,family,Q49367822,Nesospingidae,0,0,0,0,1
Q35409,family,Q49367826,Spindalidae,0,0,0,0,1
Q35409,family,Q49367828,Teretistridae,0,0,0,0,1
Q35409,family,Q5766631,Chionidae,0,0,0,0,1
Q35409,family,Q577681,Helmetshrike,0,0,0,0,1
Q35409,family,Q61882387,Phalaropodidae,0,0,0,0,1
Q35409,family,Q62393913,Pityriasidae,0,0,0,0,1
Q35409,family,Q855761,sugarbird,0,0,0,0,1
Q35409,family,Q9283233,Eopsaltriidae,0,0,0,0,1
Q35409,family,Q9738567,Hyliotidae,0,0,0,0,1
Q164280,subfamily,Q1073958,Trochilinae,985,796,985,796,0
Q164280,subfamily,Q667490,Carduelinae,655,555,655,555,0
Q164280,subfamily,Q561145,Picinae,609,504,609,504,0
Q164280,subfamily,Q1074819,Psittacinae,584,472,584,472,0
Q164280,subfamily,Q135447,Columbinae,534,423,534,423,0
Q164280,subfamily,Q9304816,Perdicinae,362,295,362,295,0
Q164280,subfamily,Q11725806,Apodinae,330,267,330,267,0
Q164280,subfamily,Q1607847,tree kingfisher,308,261,308,261,0
Q164280,subfamily,Q27725,Anatinae,305,240,305,240,0
Q164280,subfamily,Q1401386,Caprimulginae,301,247,301,247,0
Q164280,subfamily,Q278968,New World parrots,301,231,301,231,0
Q164280,subfamily,Q754660,Falconinae,260,224,260,224,0
Q164280,subfamily,Q974811,Phasianinae,249,214,249,214,0
Q164280,subfamily,Q940115,Accipitrinae,245,212,245,212,0
Q164280,subfamily,Q212669,Loriinae,197,152,197,152,0
Q164280,subfamily,Q2542765,Tinaminae,144,125,144,125,0
Q164280,subfamily,Q650835,Cuculinae,143,117,143,117,0
Q164280,subfamily,Q1031335,Ardeinae,133,117,133,117,0
Q164280,subfamily,Q838168,Treroninae,127,106,127,106,0
Q164280,subfamily,Q741604,hermits,118,92,118,92,0
Q164280,subfamily,Q744219,Striginae,117,94,117,94,0
Q164280,subfamily,Q620938,Anserinae,113,93,113,93,0
Q164280,subfamily,Q33153630,Tytoninae,111,100,111,100,0
Q164280,subfamily,Q244364,Piculet,106,86,106,86,0
Q164280,subfamily,Q7369467,Passerinae,105,88,105,88,0
Q164280,subfamily,Q3374711,Penelopinae,98,78,98,78,0
Q164280,subfamily,Q201240,Tetraoninae,97,85,97,85,0
Q164280,subfamily,Q15260066,Centropodinae,96,79,96,79,0
Q164280,subfamily,Q7256091,Psittaculinae,95,78,95,78,0
Q164280,subfamily,Q904159,Hawaiian honeycreeper,89,68,89,68,0
Q164280,subfamily,Q845411,Surniinae,88,75,88,75,0
Q164280,subfamily,Q578278,Rhynchotinae,85,70,85,70,0
Q164280,subfamily,Q1193805,Saxicolinae,78,62,78,62,0
Q164280,subfamily,Q891231,Muscicapinae,73,56,73,56,0
Q164280,subfamily,Q193833,ibis,72,49,72,49,0
Q164280,subfamily,Q2832110,Alcedininae,70,61,70,61,0
Q164280,subfamily,Q21153,Tadorninae,68,52,68,52,0
Q164280,subfamily,Q289448,lapwing,63,52,63,52,0
Q164280,subfamily,Q4691259,Agapornithinae,54,46,54,46,0
Q164280,subfamily,Q945260,Nighthawk,52,42,52,42,0
Q164280,subfamily,Q149957,Aquilinae,47,38,47,38,0
Q164280,subfamily,Q1863575,Polyborinae,46,35,46,35,0
Q164280,subfamily,Q1037395,Curassow,41,33,41,33,0
Q164280,subfamily,Q855133,Botaurinae,38,29,38,29,0
Q164280,subfamily,Q991921,Coccyzinae,35,30,35,30,0
Q164280,subfamily,Q11690263,Thamnophilinae,32,21,32,21,0
Q164280,subfamily,Q1196087,Cerylinae,30,21,30,21,0
Q164280,subfamily,Q2557158,Neomorphinae,28,18,28,18,0
Q164280,subfamily,Q21977840,Tityrinae,27,23,27,23,0
Q164280,subfamily,Q19844492,Campephaginae,20,16,20,16,0
Q164280,subfamily,Q2699803,Larinae,20,16,20,16,0
Q164280,subfamily,Q660344,Dendrocygninae,18,14,18,14,0
Q164280,subfamily,Q3002669,Criniferinae,17,12,17,12,0
Q164280,subfamily,Q25402929,Acanthizinae,16,13,16,13,0
Q164280,subfamily,Q1241572,Meleagridinae,15,12,15,12,0
Q164280,subfamily,Q21446737,Jynginae,15,12,15,12,0
Q164280,subfamily,Q21953137,Icterinae,15,11,15,11,0
Q164280,subfamily,Q4401219,Oceanitinae,15,10,15,10,0
Q164280,subfamily,Q108113159,Pavoninae,14,9,14,9,0
Q164280,subfamily,Q1285640,Gypaetinae,14,10,14,10,0
Q164280,subfamily,Q17189403,Plateinae,13,11,13,11,0
Q164280,subfamily,Q22340911,Thraupinae,13,10,13,10,0
Q164280,subfamily,Q3889298,Palaeeudyptinae,12,9,12,9,0
Q164280,subfamily,Q252499,Oxyurinae,10,7,10,7,0
Q164280,subfamily,Q3050384,Elaeniinae,10,8,10,8,0
Q164280,subfamily,Q16910835,Ptilinopinae,9,6,9,6,0
Q164280,subfamily,Q28114280,Lybiinae,9,6,9,6,0
Q164280,subfamily,Q303436,Nycticoracinae,9,6,9,6,0
Q164280,subfamily,Q1401371,swallow,8,6,8,6,0
Q164280,subfamily,Q3328855,Musophaginae,8,5,8,5,0
Q164280,subfamily,Q4461726,Phytotominae,8,5,8,5,0
Q164280,subfamily,Q770245,Crotophaginae,8,5,8,5,0
Q164280,subfamily,Q778825,Asioninae,8,6,8,6,0
Q164280,subfamily,Q21352753,Palaeospheniscinae,7,6,7,6,0
Q164280,subfamily,Q9393454,Cossyphinae,7,6,7,6,0
Q164280,subfamily,Q21451713,Rhynchopinae,6,4,6,4,0
Q164280,subfamily,Q22247584,Poospizinae,6,5,6,5,0
Q164280,subfamily,Q3074529,Fluvicolinae,6,4,6,4,0
Q164280,subfamily,Q1124545,Herpetotherinae,5,3,5,3,0
Q164280,subfamily,Q1924047,Brontornithinae,5,3,5,3,0
Q164280,subfamily,Q3285302,Mancallinae,5,3,5,3,0
Q164280,subfamily,Q9266030,Furnariinae,5,5,5,5,0
Q164280,subfamily,Q11792265,Niltavinae,4,2,4,2,0
Q164280,subfamily,Q14914219,Estrildinae,4,3,4,3,0
Q164280,subfamily,Q20729272,Colymboidinae,4,2,4,2,0
Q164280,subfamily,Q23925738,Turdinae,4,2,4,2,0
Q164280,subfamily,Q2917821,Bucerotinae,4,3,4,3,0
Q164280,subfamily,Q4583899,Caracara,4,2,4,2,0
Q164280,subfamily,Q92186584,Nesoctitinae,4,2,4,2,0
Q164280,subfamily,Q11784283,Lonchurinae,3,2,3,2,0
Q164280,subfamily,Q19366283,Triccinae,3,3,3,3,0
Q164280,subfamily,Q21215749,Nymphicinae,3,2,3,2,0
Q164280,subfamily,Q21447594,Microecinae,3,2,3,2,0
Q164280,subfamily,Q22313551,Coerebinae,3,2,3,2,0
Q164280,subfamily,Q2342726,Cacatuinae,3,2,3,2,0
Q164280,subfamily,Q2468288,Psilopterinae,3,2,3,2,0
Q164280,subfamily,Q12643590,Tigrisomatinae,2,1,2,1,0
Q164280,subfamily,Q18536564,Lesbiinae,2,2,2,2,0
Q164280,subfamily,Q20731309,Numidinae,2,1,2,1,0
Q164280,subfamily,Q21293522,Rallinae,2,1,2,1,0
Q164280,subfamily,Q21620337,Tyranninae,2,2,2,2,0
Q164280,subfamily,Q2196521,Mesembriornithinae,2,1,2,1,0
Q164280,subfamily,Q23776054,Mainatinae,2,1,2,1,0
Q164280,subfamily,Q33139983,Fraterculinae,2,2,2,2,0
Q164280,subfamily,Q33142466,Himantopodinae,2,2,2,2,0
Q164280,subfamily,Q33147488,Cygninae,2,1,2,1,0
Q164280,subfamily,Q3505470,Phorusrhacinae,2,1,2,1,0
Q164280,subfamily,Q3539268,Tringinae,2,2,2,2,0
Q164280,subfamily,Q4792615,Hydrobatinae,2,1,2,1,0
Q164280,subfamily,Q631677,Merginae,2,1,2,1,0
Q164280,subfamily,Q754889,Buteoninae,2,2,2,2,0
Q164280,subfamily,Q11839473,Troglodytinae,1,1,1,1,0
Q164280,subfamily,Q16532434,Arenariinae,1,1,1,1,0
Q164280,subfamily,Q20003762,Corvinae,1,1,1,1,0
Q164280,subfamily,Q21446228,Balearicinae,1,1,1,1,0
Q164280,subfamily,Q21580790,Platyrhynchinae,1,1,1,1,0
Q164280,subfamily,Q23460320,Cotinginae,1,1,1,1,0
Q164280,subfamily,Q29449005,Ploceinae,1,1,1,1,0
Q164280,subfamily,Q33140745,Sterninae,1,1,1,1,0
Q164280,subfamily,Q4290480,Euphoniinae,1,1,1,1,0
Q164280,subfamily,Q56342469,Philydorinae,1,1,1,1,0
Q164280,subfamily,Q7202564,Platycercinae,1,1,1,1,0
Q164280,subfamily,Q79052316,Raphinae,1,1,1,1,0
Q164280,subfamily,Q105084749,Pseudocolaptinae,0,0,0,0,1
Q164280,subfamily,Q107723458,Pelecanoidinae,0,0,0,0,1
Q164280,subfamily,Q1121714,Elaninae,0,0,0,0,1
Q164280,subfamily,Q11345094,Sericornithinae,0,0,0,0,1
Q164280,subfamily,Q11786402,Myrmornithinae,0,0,0,0,1
Q164280,subfamily,Q1218233,Ninoxinae,0,0,0,0,1
Q164280,subfamily,Q1234041,Petroicinae,0,0,0,0,1
Q164280,subfamily,Q1253080,Haliaeetinae,0,0,0,0,1
Q164280,subfamily,Q1255258,Saltatorinae,0,0,0,0,1
Q164280,subfamily,Q12768899,Cyanocoracinae,0,0,0,0,1
Q164280,subfamily,Q1286986,Malkoha,0,0,0,0,1
Q164280,subfamily,Q13428438,Aegypiinae,0,0,0,0,1
Q164280,subfamily,Q139321,Charadriinae,0,0,0,0,1
Q164280,subfamily,Q15211421,Paradoxornithinae,0,0,0,0,1
Q164280,subfamily,Q15231224,Gruinae,0,0,0,0,1
Q164280,subfamily,Q15919609,Recurvirostrinae,0,0,0,0,1
Q164280,subfamily,Q15919615,Haematopodinae,0,0,0,0,1
Q164280,subfamily,Q1624348,Couinae,0,0,0,0,1
Q164280,subfamily,Q16554760,Eurylaiminae,0,0,0,0,1
Q164280,subfamily,Q16567148,Polytminae,0,0,0,0,1
Q164280,subfamily,Q16583167,Aethiinae,0,0,0,0,1
Q164280,subfamily,Q16596919,Eurostopodinae,0,0,0,0,1
Q164280,subfamily,Q16598517,Anoinae,0,0,0,0,1
Q164280,subfamily,Q16622211,Calyptorhynchinae,0,0,0,0,1
Q164280,subfamily,Q17190947,Phalaropodinae,0,0,0,0,1
Q164280,subfamily,Q17490372,Malurinae,0,0,0,0,1
Q164280,subfamily,Q18423156,Alcinae,0,0,0,0,1
Q164280,subfamily,Q18640150,Gypinae,0,0,0,0,1
Q164280,subfamily,Q19366287,Rhynchocyclinae,0,0,0,0,1
Q164280,subfamily,Q19722303,Pygarrhichadinae,0,0,0,0,1
Q164280,subfamily,Q1975486,Cracticinae,0,0,0,0,1
Q164280,subfamily,Q19944890,Rollulinae,0,0,0,0,1
Q164280,subfamily,Q2087567,Patagornithinae,0,0,0,0,1
Q164280,subfamily,Q21086844,Sclerurinae,0,0,0,0,1
Q164280,subfamily,Q21215786,Coracopseinae,0,0,0,0,1
Q164280,subfamily,Q21218937,Anomalopteryginae,0,0,0,0,1
Q164280,subfamily,Q21220232,Didunculinae,0,0,0,0,1
Q164280,subfamily,Q21220594,Dinornithinae,0,0,0,0,1
Q164280,subfamily,Q21223267,Emeinae,0,0,0,0,1
Q164280,subfamily,Q21225868,Plectropterinae,0,0,0,0,1
Q164280,subfamily,Q21226548,Polyboroidinae,0,0,0,0,1
Q164280,subfamily,Q21227995,Microglossinae,0,0,0,0,1
